transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,is_foreign_transaction,hours_since_last_txn,txn_count_last_24h,distance_from_home_km,card_age_months,customer_age,account_balance_usd,is_new_merchant,used_vpn,ip_country_mismatch,billing_shipping_mismatch,cvv_retry_count,velocity_score,time_of_day_hour,day_of_week,is_ai_generated_scam_attempt,merchant_risk_score,prior_disputes,is_fraud
17693,147.75,Restaurants,Mastercard,PIN,In-App,Windows PC,FALSE,22.13,5,7.88,54,35,3363.91,TRUE,FALSE,FALSE,FALSE,0,29.7,17,4,FALSE,50,0,0
17694,52.23,Online Retail,Mastercard,Biometric,Contactless,Windows PC,FALSE,1.39,2,9.25,57,46,931.72,FALSE,FALSE,FALSE,FALSE,1,26.4,20,5,FALSE,49.4,0,0
17695,95.05,Fuel,Visa,No Authentication,Contactless,Android Phone,TRUE,23.31,2,15.89,39,61,3581.91,FALSE,FALSE,TRUE,FALSE,0,11.9,21,0,FALSE,30.2,0,0
17696,166.48,Electronics,Mastercard,3D Secure,In-App,ATM Machine,FALSE,6.88,7,25.63,44,79,2799.35,FALSE,FALSE,FALSE,FALSE,0,39.2,5,6,FALSE,39.4,0,0
17697,125.24,Online Retail,Visa,Biometric,Online,POS Terminal,FALSE,0.78,4,26.02,46,61,1192.96,FALSE,FALSE,FALSE,FALSE,0,30.4,19,2,FALSE,31.3,0,0
17698,37.03,Online Retail,Mastercard,Biometric,POS,Android Phone,FALSE,19.31,3,87.69,34,45,2475.8,FALSE,FALSE,FALSE,FALSE,1,28.3,1,0,FALSE,29.2,1,0
17699,17.07,Restaurants,Mastercard,PIN,Online,POS Terminal,FALSE,6.54,1,5.65,48,59,984.1,TRUE,FALSE,FALSE,TRUE,0,5.5,0,6,FALSE,26.4,2,0
17700,92.57,Groceries,Mastercard,OTP,POS,Android Phone,FALSE,0.26,2,0.43,38,50,615.65,FALSE,FALSE,FALSE,FALSE,0,33,1,2,FALSE,34,1,0
17701,38.11,Groceries,Mastercard,3D Secure,Online,iPhone,FALSE,11.67,3,11.09,56,62,287.87,FALSE,FALSE,FALSE,FALSE,0,18,3,0,TRUE,46,1,0
17702,192.26,Online Retail,Mastercard,3D Secure,POS,iPhone,FALSE,6.13,6,0.68,36,57,358.62,FALSE,FALSE,TRUE,FALSE,0,29.1,17,6,TRUE,10.4,0,0
17703,43.19,Utilities,Mastercard,PIN,POS,Android Phone,FALSE,8.09,2,1.26,33,72,198.01,TRUE,FALSE,FALSE,TRUE,0,8.3,15,3,FALSE,28.1,0,0
17704,7.44,Online Retail,Visa,Biometric,Online,Android Phone,FALSE,2.12,4,5.74,40,32,785.32,FALSE,FALSE,FALSE,FALSE,0,25.3,7,2,FALSE,39.3,0,0
17705,61.69,Healthcare,Mastercard,3D Secure,Contactless,Smart Watch,FALSE,5.18,3,11.03,32,64,821.82,FALSE,FALSE,FALSE,FALSE,1,6.8,13,6,FALSE,38.1,0,0
17706,40.58,Gift Cards,Visa,3D Secure,POS,POS Terminal,FALSE,0.38,0,4.9,51,72,6498.71,TRUE,TRUE,FALSE,FALSE,0,34.3,9,1,FALSE,75.7,1,0
17707,266.91,Online Retail,Amex,PIN,Contactless,Android Phone,FALSE,17.16,7,76.92,47,64,3746.46,FALSE,FALSE,FALSE,FALSE,0,29.9,7,6,FALSE,25.7,2,0
17708,57.23,Streaming,Visa,Biometric,Online,POS Terminal,FALSE,5.33,3,5.8,49,60,2037.1,FALSE,FALSE,TRUE,FALSE,0,18,13,2,FALSE,58,1,0
17709,103.67,Electronics,Mastercard,Biometric,ATM,POS Terminal,FALSE,6.71,3,125.05,51,21,2834.29,TRUE,FALSE,FALSE,FALSE,0,19.1,14,3,FALSE,63.3,0,0
17710,36.84,Utilities,Mastercard,3D Secure,POS,iPhone,FALSE,29.21,3,1.9,42,67,10545.34,FALSE,FALSE,FALSE,FALSE,0,17.6,11,2,FALSE,18.5,0,0
17711,43.38,Groceries,Mastercard,3D Secure,In-App,Tablet,TRUE,2.43,3,10.43,49,68,1080.23,FALSE,FALSE,FALSE,FALSE,0,27,14,5,FALSE,21,0,0
17712,37.32,Fuel,Mastercard,OTP,In-App,iPhone,FALSE,11.91,2,4.95,48,34,768.13,FALSE,FALSE,FALSE,FALSE,0,6.2,0,1,FALSE,34.3,0,0
17713,32.67,Groceries,Discover,PIN,Online,POS Terminal,FALSE,1.98,3,2.15,51,44,516.96,FALSE,FALSE,FALSE,FALSE,0,33.7,13,1,FALSE,33.8,0,0
17714,183.48,Groceries,Mastercard,3D Secure,POS,Smart Watch,FALSE,1.08,1,36.51,43,74,763.34,FALSE,FALSE,FALSE,FALSE,0,15.1,10,0,FALSE,26.1,1,0
17715,55.65,Online Retail,Visa,3D Secure,Online,iPhone,FALSE,9.07,2,32.86,40,53,19987.25,FALSE,FALSE,FALSE,FALSE,1,14.7,15,5,FALSE,9.5,0,0
17716,73.97,Online Retail,Visa,OTP,In-App,Tablet,FALSE,1.42,5,4.47,36,67,673.93,FALSE,FALSE,FALSE,FALSE,0,29.1,6,3,FALSE,24.7,0,0
17717,63.32,Groceries,Visa,Biometric,Contactless,Smart Watch,FALSE,0.29,2,20.1,46,65,9985.85,TRUE,FALSE,FALSE,FALSE,0,25.6,16,0,FALSE,56.2,1,0
17718,143.1,Gaming,Amex,3D Secure,In-App,Android Phone,FALSE,0.86,5,14.95,57,58,2751.32,FALSE,FALSE,FALSE,FALSE,0,39.9,11,2,FALSE,39.4,1,0
17719,18.62,Groceries,Amex,Biometric,POS,Android Phone,FALSE,9.03,3,3.76,45,30,679.11,FALSE,FALSE,FALSE,FALSE,0,8.6,12,5,FALSE,52.8,0,0
17720,100.8,Electronics,Visa,PIN,Contactless,ATM Machine,FALSE,40.7,5,3.52,56,18,1243.33,TRUE,FALSE,FALSE,FALSE,1,11.9,1,3,FALSE,51.5,0,0
17721,28.15,Fuel,Mastercard,No Authentication,In-App,Tablet,FALSE,6.13,5,2.01,35,64,614.03,FALSE,FALSE,FALSE,FALSE,0,29,10,0,FALSE,33.2,0,0
17722,15.54,Online Retail,Visa,OTP,Online,POS Terminal,FALSE,3.55,2,4.65,50,21,2655.03,FALSE,TRUE,FALSE,FALSE,0,18.6,10,6,FALSE,50.4,0,0
17723,7.9,Utilities,Mastercard,PIN,Online,ATM Machine,FALSE,10.35,2,4.02,51,30,4656.64,FALSE,FALSE,FALSE,FALSE,0,6.3,9,2,FALSE,52.7,0,0
17724,805.34,Travel,Visa,OTP,In-App,Mac,FALSE,24.2,1,1.92,57,56,1186.77,FALSE,FALSE,FALSE,FALSE,1,0,22,1,FALSE,18.2,0,0
17725,494.3,Travel,RuPay,3D Secure,POS,Android Phone,FALSE,0.57,3,10.02,55,71,5800.83,TRUE,FALSE,FALSE,FALSE,0,34.6,14,2,FALSE,31.3,0,0
17726,45.05,Restaurants,Mastercard,3D Secure,ATM,iPhone,FALSE,12.33,2,4.91,35,67,2217.37,FALSE,FALSE,FALSE,FALSE,0,32.2,12,4,FALSE,3.7,0,0
17727,34.23,Groceries,Visa,OTP,Online,iPhone,FALSE,2.71,3,37.04,51,26,637.17,TRUE,FALSE,FALSE,FALSE,0,26.6,0,2,FALSE,42.6,0,0
17728,22.99,Restaurants,Visa,OTP,Online,Mac,FALSE,2.73,2,34.67,47,39,5481.4,FALSE,FALSE,FALSE,TRUE,1,8.4,1,3,TRUE,43.3,0,0
17729,616.94,Electronics,Mastercard,No Authentication,ATM,iPhone,FALSE,18.67,2,5.34,51,53,3653.6,TRUE,FALSE,FALSE,FALSE,0,14.3,7,5,FALSE,65.5,0,0
17730,522.46,Groceries,Mastercard,3D Secure,Online,POS Terminal,FALSE,7.28,3,1.18,48,41,627.01,FALSE,TRUE,FALSE,FALSE,0,11.1,8,2,FALSE,30.9,0,0
17731,15.13,Restaurants,Visa,Biometric,POS,ATM Machine,FALSE,7.02,3,21.15,49,54,1424.42,TRUE,FALSE,FALSE,TRUE,0,9.5,11,4,FALSE,20.2,1,0
17732,16.12,Online Retail,Mastercard,PIN,POS,iPhone,FALSE,0.98,2,23.95,35,26,3673.06,FALSE,FALSE,FALSE,FALSE,0,17.4,16,5,FALSE,32.8,0,0
17733,66.52,Utilities,Visa,PIN,Contactless,POS Terminal,FALSE,8.07,3,17.21,55,28,422.9,TRUE,FALSE,FALSE,FALSE,0,27.5,0,3,FALSE,47.4,1,0
17734,9.91,Online Retail,Amex,PIN,Contactless,POS Terminal,FALSE,13.15,3,9.51,40,51,2570.82,FALSE,FALSE,FALSE,FALSE,0,23.4,2,4,FALSE,32.8,0,0
17735,69.31,Crypto Exchange,Discover,3D Secure,Online,Tablet,FALSE,5.41,4,10.24,51,31,3382.16,FALSE,FALSE,FALSE,TRUE,0,7.6,15,0,FALSE,97.8,1,0
17736,233.84,Crypto Exchange,Visa,3D Secure,In-App,Windows PC,FALSE,5.62,5,8.4,51,44,574.06,FALSE,FALSE,FALSE,FALSE,1,10.8,22,1,FALSE,82.3,0,0
17737,456.74,Travel,Mastercard,PIN,In-App,POS Terminal,FALSE,4.12,4,17.78,42,28,13759.56,FALSE,FALSE,FALSE,FALSE,0,17.4,14,1,FALSE,38.3,0,0
17738,35.71,Online Retail,Visa,OTP,POS,Android Phone,FALSE,11.4,4,28.67,37,20,7460.78,FALSE,FALSE,FALSE,FALSE,0,16.4,6,1,FALSE,31,0,0
17739,17.56,Streaming,Amex,OTP,Online,Android Phone,FALSE,9.65,3,12.53,37,63,440.05,FALSE,FALSE,FALSE,FALSE,0,12.7,15,0,FALSE,26.6,0,0
17740,86.21,Restaurants,RuPay,PIN,Contactless,Android Phone,FALSE,5.38,4,18.35,56,44,928.5,FALSE,TRUE,FALSE,FALSE,0,20.1,11,1,FALSE,41.5,0,0
17741,29.95,Online Retail,Visa,PIN,POS,Android Phone,FALSE,5.19,2,9.55,42,59,706.76,TRUE,FALSE,FALSE,FALSE,0,3.3,16,1,FALSE,29,1,0
17742,475.4,Healthcare,RuPay,Biometric,In-App,Android Phone,FALSE,1.15,0,2.06,46,42,1050.53,FALSE,FALSE,FALSE,FALSE,0,1.5,13,5,FALSE,26.7,1,0
17743,18.5,Groceries,Mastercard,OTP,POS,POS Terminal,FALSE,5.92,3,10.45,40,58,197.96,FALSE,FALSE,FALSE,FALSE,0,9.3,3,1,FALSE,32.1,0,0
17744,6.76,Healthcare,Visa,OTP,Online,POS Terminal,FALSE,0.33,5,12.21,45,56,1671.18,FALSE,TRUE,FALSE,FALSE,0,37.7,21,5,FALSE,28.6,0,0
17745,28.36,Streaming,Visa,3D Secure,Contactless,POS Terminal,FALSE,0.8,3,33.09,43,40,3956.75,FALSE,FALSE,FALSE,FALSE,0,29.3,7,3,FALSE,23,0,0
17746,857.56,Electronics,Visa,PIN,Contactless,iPhone,FALSE,14.69,2,38.67,41,56,1247.73,TRUE,FALSE,FALSE,FALSE,0,11,7,1,FALSE,55.7,0,0
17747,132.92,Gaming,RuPay,No Authentication,Contactless,Tablet,FALSE,1.92,4,5.73,34,56,4157.27,FALSE,FALSE,FALSE,FALSE,1,27.4,12,3,FALSE,38,0,0
17748,50,Gift Cards,Mastercard,Biometric,Online,Tablet,FALSE,0.34,2,4.45,50,78,2559.07,FALSE,FALSE,TRUE,FALSE,0,34.8,15,4,FALSE,74,0,0
17749,36.8,Online Retail,RuPay,PIN,Online,Windows PC,FALSE,18.84,3,5.84,49,23,9873.44,FALSE,FALSE,FALSE,FALSE,0,31.5,0,6,FALSE,16.5,0,0
17750,19.42,Online Retail,Visa,No Authentication,In-App,iPhone,FALSE,4.1,1,2.02,50,56,2057.39,FALSE,FALSE,FALSE,FALSE,0,14.2,22,2,FALSE,37.4,0,0
17751,149.55,Online Retail,Amex,3D Secure,Contactless,iPhone,FALSE,3.79,1,8.51,49,45,1137.88,TRUE,TRUE,FALSE,FALSE,0,19,8,6,FALSE,33.1,0,0
17752,621.99,Electronics,Visa,PIN,Online,Windows PC,FALSE,15.03,2,3.39,36,51,4782.49,TRUE,FALSE,FALSE,FALSE,0,9.4,13,5,FALSE,48.4,0,0
17753,188.56,Online Retail,Visa,PIN,POS,iPhone,FALSE,10.82,5,13.72,45,45,1888.2,FALSE,TRUE,FALSE,FALSE,0,23.9,3,6,FALSE,15.9,0,0
17754,67.76,Streaming,Visa,PIN,In-App,Smart Watch,FALSE,31.85,3,0.96,36,33,818.51,FALSE,FALSE,FALSE,FALSE,0,19.9,4,6,FALSE,20.4,1,0
17755,128.74,Travel,Visa,No Authentication,Online,iPhone,FALSE,4.96,1,8.02,48,23,909.6,FALSE,FALSE,FALSE,FALSE,0,8.9,22,5,FALSE,21.1,0,0
17756,113.69,Healthcare,Mastercard,3D Secure,Online,Smart Watch,FALSE,11.93,4,52.1,39,62,943.15,FALSE,FALSE,FALSE,FALSE,0,17.2,11,3,FALSE,29.9,0,0
17757,24.2,Healthcare,RuPay,PIN,POS,Android Phone,FALSE,1.9,3,4.37,46,55,9298.34,TRUE,FALSE,FALSE,FALSE,0,28,21,5,FALSE,18.5,0,0
17758,118.84,Fuel,Visa,3D Secure,Online,Mac,FALSE,16.31,5,51.34,39,75,3199.51,FALSE,TRUE,FALSE,FALSE,1,33,4,4,FALSE,9.4,1,0
17759,451.67,Travel,Visa,3D Secure,In-App,iPhone,FALSE,25.08,2,2.01,60,26,11329.88,TRUE,FALSE,FALSE,FALSE,0,5.1,1,4,FALSE,22,0,0
17760,21.49,Restaurants,Visa,3D Secure,Contactless,Mac,TRUE,5.69,2,5.08,56,44,525.93,FALSE,FALSE,FALSE,FALSE,2,6.8,20,1,FALSE,17.1,0,0
17761,544.96,Electronics,Mastercard,PIN,POS,Windows PC,FALSE,12.06,0,12.28,41,22,611.72,FALSE,FALSE,FALSE,FALSE,1,0,15,4,FALSE,49.8,0,0
17762,48.12,Online Retail,Visa,PIN,In-App,Android Phone,FALSE,12.32,1,15.33,35,42,8879.87,FALSE,FALSE,FALSE,FALSE,1,0,10,2,FALSE,38.6,0,0
17763,119.06,Groceries,RuPay,PIN,POS,POS Terminal,FALSE,1.34,1,0.6,50,69,356.86,FALSE,TRUE,FALSE,FALSE,0,19.7,10,0,FALSE,39.2,0,0
17764,72.26,Groceries,RuPay,No Authentication,POS,Android Phone,FALSE,1.69,2,42.14,59,77,276.34,FALSE,FALSE,FALSE,FALSE,0,15.1,13,6,FALSE,37.9,1,0
17765,32.17,Gaming,Amex,3D Secure,Online,Smart Watch,FALSE,0.85,4,5.73,28,27,1483.03,TRUE,FALSE,FALSE,FALSE,1,26.1,19,3,FALSE,71.3,0,0
17766,64.15,Healthcare,Mastercard,OTP,POS,Tablet,FALSE,39.25,3,42.42,47,68,201.1,FALSE,FALSE,FALSE,FALSE,0,8.6,20,0,FALSE,24.9,1,0
17767,127.97,Online Retail,Visa,3D Secure,Online,Smart Watch,FALSE,3.59,1,9.71,41,74,986.04,TRUE,FALSE,FALSE,FALSE,0,6.4,13,3,FALSE,31,1,0
17768,8.25,Streaming,Amex,OTP,Contactless,Android Phone,FALSE,15.18,8,61.79,43,23,2057.25,TRUE,TRUE,FALSE,FALSE,0,20,1,2,FALSE,35.7,0,0
17769,28.21,Groceries,RuPay,3D Secure,Contactless,Android Phone,FALSE,2.69,3,8.05,52,25,916.37,FALSE,FALSE,FALSE,FALSE,0,10.3,10,6,FALSE,26,0,0
17770,29.83,Online Retail,Mastercard,OTP,Online,POS Terminal,FALSE,12.46,2,1.99,58,69,1028.84,FALSE,FALSE,FALSE,FALSE,0,1.1,0,4,FALSE,40.2,0,0
17771,181.48,Restaurants,Mastercard,No Authentication,Contactless,Android Phone,FALSE,39.95,3,2.1,32,53,6009.8,TRUE,TRUE,FALSE,FALSE,0,5.9,13,0,FALSE,22.2,0,0
17772,14.14,Online Retail,Visa,OTP,POS,iPhone,FALSE,10.46,0,15.94,46,22,2092.79,FALSE,FALSE,FALSE,FALSE,0,0.8,9,0,FALSE,32.6,0,0
17773,38.61,Online Retail,Amex,PIN,Online,POS Terminal,FALSE,9.48,0,9.82,41,19,542.23,FALSE,FALSE,FALSE,FALSE,0,0.5,6,5,FALSE,46.7,0,0
17774,86.32,Online Retail,Amex,3D Secure,POS,POS Terminal,FALSE,5.21,2,14.78,44,63,1206.32,FALSE,FALSE,FALSE,FALSE,0,14.1,2,4,FALSE,47.2,0,0
17775,19.91,Healthcare,Visa,Biometric,Online,Smart Watch,FALSE,5.01,1,31.83,53,31,1400.89,FALSE,FALSE,TRUE,FALSE,0,10.5,9,3,TRUE,54.9,0,0
17776,23.98,Restaurants,Visa,3D Secure,Online,Mac,FALSE,14.05,2,14.92,47,28,213.34,FALSE,FALSE,FALSE,FALSE,0,11.6,8,3,FALSE,2.3,0,0
17777,11.28,Groceries,Mastercard,3D Secure,Contactless,POS Terminal,FALSE,15.82,4,5.84,51,34,6231.62,FALSE,FALSE,FALSE,FALSE,0,9.2,6,4,FALSE,19,0,0
17778,8.33,Online Retail,Mastercard,OTP,POS,Smart Watch,FALSE,16.06,2,6.14,51,65,450.78,FALSE,FALSE,FALSE,FALSE,0,15.7,13,6,FALSE,44.1,1,0
17779,172.53,Utilities,Mastercard,3D Secure,Online,Smart Watch,FALSE,4.61,7,65,45,26,1206.25,FALSE,FALSE,FALSE,FALSE,0,46.9,1,2,FALSE,49.2,0,0
17780,22.73,Fuel,Mastercard,PIN,Online,Windows PC,FALSE,40.03,4,13.49,32,38,2369.36,TRUE,FALSE,FALSE,FALSE,0,32.1,23,1,FALSE,29.6,3,0
17781,17.24,Restaurants,Amex,PIN,POS,Tablet,FALSE,9.71,2,0.05,44,68,2389.06,FALSE,FALSE,FALSE,FALSE,0,3.5,18,5,FALSE,25.7,0,0
17782,3.25,Streaming,Amex,OTP,ATM,POS Terminal,FALSE,1.34,6,42.07,32,61,3856.83,TRUE,FALSE,FALSE,FALSE,0,40,14,1,FALSE,36,0,0
17783,77.61,Electronics,Visa,PIN,Online,iPhone,FALSE,13.48,1,14.59,49,36,5974.83,TRUE,FALSE,FALSE,FALSE,1,14.2,5,2,FALSE,69.3,1,0
17784,37.53,Restaurants,Mastercard,3D Secure,Online,Android Phone,FALSE,2.81,3,8.07,45,19,535.57,FALSE,FALSE,FALSE,TRUE,0,17.7,5,5,FALSE,15.6,0,0
17785,19.92,Groceries,Visa,PIN,Contactless,Smart Watch,FALSE,7.87,6,50.04,40,59,1027.93,FALSE,FALSE,FALSE,FALSE,0,37.7,0,2,FALSE,30.8,0,0
17786,24.24,Restaurants,Mastercard,OTP,Online,Android Phone,FALSE,13.62,2,10.47,51,20,3265.18,TRUE,FALSE,FALSE,FALSE,3,6.7,7,6,FALSE,19.4,0,0
17787,60.97,Healthcare,Visa,OTP,Online,Windows PC,FALSE,8.42,6,53.3,43,46,3182.96,FALSE,FALSE,FALSE,FALSE,0,18.6,1,5,FALSE,26.2,0,0
17788,58.16,Online Retail,Mastercard,Biometric,In-App,ATM Machine,FALSE,5.02,4,0.05,53,24,5463.37,FALSE,FALSE,FALSE,FALSE,0,14.7,9,2,FALSE,36,2,0
17789,23.45,Restaurants,Discover,3D Secure,Online,iPhone,FALSE,5.82,1,31.78,45,64,3339.79,TRUE,FALSE,FALSE,FALSE,1,11.3,19,6,FALSE,32,2,0
17790,58.85,Fuel,Amex,PIN,Online,Windows PC,FALSE,19.78,0,37.71,50,61,385.28,FALSE,FALSE,FALSE,FALSE,1,12,17,3,FALSE,39.5,0,0
17791,30.28,Fuel,Amex,Biometric,Contactless,Android Phone,FALSE,5.04,3,28.01,41,20,155.42,FALSE,FALSE,FALSE,TRUE,0,22.7,17,3,FALSE,55.5,0,0
17792,3.59,Gaming,Visa,Biometric,Online,iPhone,FALSE,13.36,3,1.61,41,47,1442.87,FALSE,FALSE,FALSE,FALSE,1,20.3,1,4,FALSE,59.1,2,0
17793,23.57,Utilities,Mastercard,Biometric,In-App,iPhone,FALSE,12.8,1,9.72,46,34,1264.79,TRUE,FALSE,FALSE,FALSE,0,13.4,12,1,FALSE,27.3,0,0
17794,146.2,Restaurants,Visa,Biometric,Contactless,Mac,FALSE,3.24,2,39.72,55,34,821.39,FALSE,FALSE,FALSE,FALSE,0,19,17,4,FALSE,28,2,0
17795,121.09,Online Retail,Amex,3D Secure,POS,iPhone,FALSE,10.19,3,11.94,40,40,894,FALSE,FALSE,FALSE,FALSE,0,11.2,1,3,FALSE,62.1,0,0
17796,22.91,Online Retail,Amex,PIN,Online,POS Terminal,FALSE,4.39,3,2.74,47,81,1390.14,FALSE,FALSE,FALSE,FALSE,0,23.7,0,2,FALSE,33.8,0,0
17797,149.18,Online Retail,Visa,3D Secure,Contactless,POS Terminal,FALSE,22.57,2,24.88,39,54,4862.7,FALSE,FALSE,FALSE,FALSE,0,7,21,6,FALSE,45.9,0,0
17798,10.4,Electronics,Visa,No Authentication,POS,Mac,FALSE,1.29,3,1.35,50,48,11642.52,FALSE,FALSE,FALSE,FALSE,0,43.2,2,1,FALSE,42,0,0
17799,17.67,Online Retail,Mastercard,3D Secure,In-App,Smart Watch,FALSE,0.42,2,15.29,48,22,4714.23,FALSE,FALSE,FALSE,TRUE,0,39.1,21,6,FALSE,49,0,0
17800,129.31,Gaming,Mastercard,3D Secure,In-App,POS Terminal,FALSE,11.38,1,6.14,43,63,1216.25,FALSE,FALSE,FALSE,FALSE,0,9.7,3,1,FALSE,53.3,0,0
17801,122.67,Online Retail,Visa,OTP,ATM,Smart Watch,FALSE,14.11,4,3.72,36,65,1761.74,FALSE,FALSE,FALSE,FALSE,1,42.8,22,4,FALSE,23.6,1,0
17802,22.3,Gaming,Visa,No Authentication,In-App,Android Phone,FALSE,7.22,2,0.21,46,18,1351.46,FALSE,FALSE,FALSE,FALSE,0,10.3,22,3,FALSE,49.9,0,0
17803,24.1,Restaurants,Mastercard,No Authentication,Contactless,Windows PC,FALSE,16.73,5,30.81,48,55,2181.23,TRUE,FALSE,FALSE,FALSE,0,32.8,16,4,FALSE,14.9,0,0
17804,37,Online Retail,RuPay,Biometric,Online,POS Terminal,FALSE,6.57,2,3.85,54,78,1675.48,FALSE,FALSE,FALSE,FALSE,0,13,21,4,FALSE,51.5,0,0
17805,182.56,Electronics,Visa,No Authentication,POS,Android Phone,FALSE,12.28,6,4.89,43,57,4003.35,FALSE,TRUE,FALSE,FALSE,0,20.8,1,0,FALSE,29.4,0,0
17806,20.99,Groceries,Visa,OTP,Online,Windows PC,FALSE,10.7,3,29.87,44,75,8712.48,FALSE,TRUE,FALSE,FALSE,0,11.9,5,0,FALSE,39.1,1,0
17807,482.67,Fuel,Visa,OTP,Contactless,Android Phone,FALSE,0.57,1,5.08,40,33,1484.58,FALSE,FALSE,FALSE,FALSE,1,32.5,15,3,FALSE,33.3,0,0
17808,96.41,Online Retail,Visa,No Authentication,Online,POS Terminal,FALSE,15.83,3,16.06,38,74,1002.88,FALSE,FALSE,FALSE,FALSE,0,17.7,9,3,FALSE,25.7,0,0
17809,21.56,Restaurants,Visa,OTP,Contactless,iPhone,FALSE,3.11,7,26.68,47,45,1363.69,FALSE,FALSE,FALSE,FALSE,0,37.4,17,2,FALSE,38.4,1,0
17810,50.43,Online Retail,RuPay,3D Secure,ATM,Mac,FALSE,1.23,2,13.87,47,48,483.55,TRUE,FALSE,FALSE,FALSE,0,19.9,8,0,FALSE,49.7,0,0
17811,162.81,Travel,RuPay,No Authentication,Contactless,POS Terminal,TRUE,5.52,2,8.54,53,34,3586.7,FALSE,FALSE,FALSE,FALSE,0,6,5,6,FALSE,6.3,0,0
17812,7.58,Restaurants,Visa,Biometric,ATM,iPhone,FALSE,1.6,6,23.08,43,19,973.73,FALSE,FALSE,FALSE,FALSE,0,31,2,5,FALSE,13.2,0,0
17813,54.8,Online Retail,Amex,No Authentication,Contactless,iPhone,FALSE,11.15,5,16.64,49,41,4923.79,TRUE,FALSE,FALSE,FALSE,0,5.2,20,3,FALSE,28.1,2,0
17814,49.01,Utilities,Visa,PIN,ATM,ATM Machine,FALSE,8.92,3,9.38,35,27,1921.75,FALSE,FALSE,FALSE,FALSE,0,18.8,18,6,FALSE,36.2,1,0
17815,31.19,Gaming,Visa,3D Secure,POS,Windows PC,FALSE,1.84,1,2.79,46,57,2279.67,FALSE,FALSE,FALSE,FALSE,0,5,11,5,FALSE,51.9,0,0
17816,24.31,Groceries,Mastercard,Biometric,Contactless,iPhone,FALSE,4.19,3,43.48,49,52,2106.35,FALSE,FALSE,FALSE,FALSE,0,35.8,22,3,FALSE,48.6,0,0
17817,33.34,Streaming,Mastercard,Biometric,Online,Windows PC,FALSE,3.52,7,6.35,44,55,4668.75,FALSE,FALSE,FALSE,FALSE,0,39.9,6,0,FALSE,52.5,0,0
17818,33.77,Electronics,Visa,No Authentication,In-App,iPhone,FALSE,7.54,1,85.03,44,61,1833.75,FALSE,FALSE,TRUE,FALSE,0,22.1,6,2,FALSE,59.8,0,0
17819,17.61,Fuel,Mastercard,PIN,Contactless,Mac,FALSE,4.25,3,23.68,42,41,15692.08,FALSE,TRUE,FALSE,FALSE,0,15.1,2,1,FALSE,35.4,1,0
17820,25.11,Groceries,Mastercard,No Authentication,Contactless,Android Phone,FALSE,3.43,1,12.32,60,25,1535.98,FALSE,FALSE,FALSE,FALSE,0,20.7,12,1,FALSE,21.6,0,0
17821,39,Healthcare,Mastercard,OTP,Contactless,Android Phone,TRUE,3.75,7,14.99,43,24,1186.51,FALSE,FALSE,TRUE,FALSE,0,38.5,2,3,FALSE,41.6,0,0
17822,354.37,Crypto Exchange,Visa,PIN,POS,iPhone,FALSE,5.04,4,86.23,47,34,405.25,FALSE,FALSE,FALSE,FALSE,1,12.4,15,5,FALSE,64.9,0,0
17823,22.93,Streaming,Amex,No Authentication,Online,iPhone,FALSE,24,4,3.9,44,64,3291.94,FALSE,FALSE,FALSE,FALSE,0,25.5,21,5,FALSE,39.3,0,0
17824,36.15,Restaurants,Amex,3D Secure,Online,POS Terminal,FALSE,5.36,2,2.71,47,27,1103.91,TRUE,FALSE,TRUE,FALSE,0,3.9,3,2,FALSE,1.9,0,0
17825,12,Streaming,Mastercard,Biometric,Online,ATM Machine,FALSE,0.15,5,26.29,36,51,783.75,FALSE,FALSE,FALSE,FALSE,0,50.4,13,6,FALSE,30.6,0,0
17826,63.61,Groceries,Visa,Biometric,In-App,POS Terminal,FALSE,6.65,3,16.7,44,73,4063.13,TRUE,FALSE,FALSE,FALSE,0,15.2,2,1,FALSE,16.7,0,0
17827,256.32,Restaurants,Mastercard,3D Secure,Online,POS Terminal,FALSE,0.43,3,42.15,42,29,823.68,TRUE,FALSE,FALSE,FALSE,1,24.4,21,4,FALSE,45.7,0,0
17828,39.82,Fuel,Visa,PIN,Contactless,Android Phone,FALSE,3.8,4,58.86,41,56,1495.33,FALSE,FALSE,FALSE,FALSE,0,39.9,13,4,FALSE,22.2,0,0
17829,13.6,Fuel,Visa,PIN,Online,iPhone,FALSE,3.73,2,130.45,32,63,581.22,FALSE,FALSE,FALSE,TRUE,0,5.5,5,1,TRUE,25,0,0
17830,357.51,Online Retail,Mastercard,3D Secure,Contactless,iPhone,FALSE,3.8,5,11.65,40,34,3479.32,TRUE,TRUE,FALSE,FALSE,0,40.6,6,0,FALSE,40.5,0,0
17831,13.5,Online Retail,Amex,PIN,POS,Windows PC,FALSE,11.32,1,9.39,48,49,2505.93,FALSE,TRUE,FALSE,FALSE,0,8.6,11,6,FALSE,35.9,0,0
17832,22.94,Groceries,Visa,PIN,Online,Android Phone,FALSE,15.09,2,11.55,43,59,236.12,FALSE,FALSE,FALSE,FALSE,0,21.3,22,6,FALSE,25.2,0,0
17833,84.45,Fuel,Visa,3D Secure,In-App,iPhone,FALSE,8.24,4,9.99,33,77,14047.63,FALSE,FALSE,FALSE,FALSE,0,29.7,7,4,FALSE,56.3,0,0
